Product Type,Product Weight (kg),Purpose,Vehicle Type,Vehicle Category,maxWeightCapacity
Corn,12600,crops,Elf Truck,N2,11999
Meat,3500,perishable goods,Refrigerated Van,N1,3500
Rice,1560,crops,Tricycle,L1,1860
Goats,10800,livestock,Livestock Truck,N2,11990
Leafy Greens,2000,perishable goods,Refrigerated Van,N1,3360
Eggs,1650,perishable goods,Refrigerated Van,N1,2480
Pigs,1650,livestock,Mini Livestock Truck,N1,2580
Meat,9800,perishable goods,Refrigerated Truck,N2,11930
Cows,17200,livestock,Heavy Livestock Trailer,N3,19992
Eggs,2750,perishable goods,Refrigerated Truck,N2,7300
Cows,1650,livestock,Mini Livestock Truck,N1,2650
Chickens,13200,livestock,Heavy Livestock Trailer,N3,19700
Fruits,1850,crops,Multicab,N1,2750
Pigs,2850,livestock,Mini Livestock Truck,N1,3500
Fruits,11800,crops,Elf Truck,N2,11998
Leafy Greens,2950,perishable goods,Refrigerated Van,N1,3500
Corn,9800,perishable goods,Refrigerated Truck,N2,11930
Cows,18800,livestock,Heavy Livestock Trailer,N3,19999
Rice,2650,crops,Multicab,N1,3500
Chickens,2850,livestock,Mini Livestock Truck,N1,3350
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,11800,crops,Elf Truck,N2,11999
Meat,3250,perishable goods,Refrigerated Van,N1,3500
Corn,2750,crops,Multicab,N1,3500
Eggs,10800,perishable goods,Refrigerated Truck,N2,11988
Leafy Greens,1580,crops,Tricycle,L1,1880
Meat,13800,perishable goods,Refrigerated Truck,N2,11999
Pigs,1650,livestock,Mini Livestock Truck,N1,2580
Frozen Fish,2350,perishable goods,Refrigerated Van,N1,3500
Rice,10800,crops,Elf Truck,N2,11988
Chickens,19800,livestock,Heavy Livestock Trailer,N3,19999
Meat,14800,perishable goods,Refrigerated Truck,N2,11999
Pigs,11800,livestock,Heavy Livestock Trailer,N3,18800
Goats,12800,livestock,Livestock Truck,N2,11999
Fruits,2550,crops,Multicab,N1,3500
Chickens,2950,livestock,Mini Livestock Truck,N1,3450
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,12800,crops,Elf Truck,N2,11999
Meat,3500,perishable goods,Refrigerated Van,N1,3500
Rice,1580,crops,Tricycle,L1,1880
Goats,11100,livestock,Livestock Truck,N2,11996
Leafy Greens,2050,perishable goods,Refrigerated Van,N1,3380
Eggs,1680,perishable goods,Refrigerated Van,N1,2510
Pigs,1680,livestock,Mini Livestock Truck,N1,2610
Meat,10100,perishable goods,Refrigerated Truck,N2,11950
Cows,17300,livestock,Heavy Livestock Trailer,N3,19993
Eggs,2780,perishable goods,Refrigerated Truck,N2,7400
Cows,1680,livestock,Mini Livestock Truck,N1,2680
Chickens,13300,livestock,Heavy Livestock Trailer,N3,19800
Fruits,1880,crops,Multicab,N1,2780
Pigs,2880,livestock,Mini Livestock Truck,N1,3500
Fruits,11900,crops,Elf Truck,N2,11999
Leafy Greens,2980,perishable goods,Refrigerated Van,N1,3500
Corn,10100,perishable goods,Refrigerated Truck,N2,11950
Cows,18900,livestock,Heavy Livestock Trailer,N3,19999
Rice,2680,crops,Multicab,N1,3500
Chickens,2880,livestock,Mini Livestock Truck,N1,3380
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,11900,crops,Elf Truck,N2,11999
Meat,3280,perishable goods,Refrigerated Van,N1,3500
Corn,2780,crops,Multicab,N1,3500
Eggs,10900,perishable goods,Refrigerated Truck,N2,11991
Leafy Greens,1590,crops,Tricycle,L1,1890
Meat,13900,perishable goods,Refrigerated Truck,N2,11999
Pigs,1680,livestock,Mini Livestock Truck,N1,2610
Frozen Fish,2380,perishable goods,Refrigerated Van,N1,3500
Rice,10900,crops,Elf Truck,N2,11991
Chickens,19900,livestock,Heavy Livestock Trailer,N3,19999
Meat,14900,perishable goods,Refrigerated Truck,N2,11999
Pigs,11900,livestock,Heavy Livestock Trailer,N3,18900
Goats,12900,livestock,Livestock Truck,N2,11999
Fruits,2580,crops,Multicab,N1,3500
Chickens,2980,livestock,Mini Livestock Truck,N1,3480
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,12900,crops,Elf Truck,N2,11999
Meat,3500,perishable goods,Refrigerated Van,N1,3500
Rice,1590,crops,Tricycle,L1,1890
Goats,11200,livestock,Livestock Truck,N2,11997
Leafy Greens,2080,perishable goods,Refrigerated Van,N1,3390
Eggs,1710,perishable goods,Refrigerated Van,N1,2540
Pigs,1710,livestock,Mini Livestock Truck,N1,2640
Meat,10300,perishable goods,Refrigerated Truck,N2,11960
Cows,17400,livestock,Heavy Livestock Trailer,N3,19994
Eggs,2810,perishable goods,Refrigerated Truck,N2,7500
Cows,1710,livestock,Mini Livestock Truck,N1,2710
Chickens,13400,livestock,Heavy Livestock Trailer,N3,19900
Fruits,1890,crops,Multicab,N1,2790
Pigs,2890,livestock,Mini Livestock Truck,N1,3500
Fruits,12000,crops,Elf Truck,N2,11999
Leafy Greens,2990,perishable goods,Refrigerated Van,N1,3500
Corn,10300,perishable goods,Refrigerated Truck,N2,11960
Cows,18950,livestock,Heavy Livestock Trailer,N3,19999
Rice,2710,crops,Multicab,N1,3500
Chickens,2910,livestock,Mini Livestock Truck,N1,3410
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12000,crops,Elf Truck,N2,11999
Meat,3310,perishable goods,Refrigerated Van,N1,3500
Corn,2810,crops,Multicab,N1,3500
Eggs,11000,perishable goods,Refrigerated Truck,N2,11995
Leafy Greens,1610,crops,Tricycle,L1,1910
Meat,14000,perishable goods,Refrigerated Truck,N2,11999
Pigs,1710,livestock,Mini Livestock Truck,N1,2640
Frozen Fish,2410,perishable goods,Refrigerated Van,N1,3500
Rice,11000,crops,Elf Truck,N2,11995
Chickens,19950,livestock,Heavy Livestock Trailer,N3,19999
Meat,15000,perishable goods,Refrigerated Truck,N2,11999
Pigs,12000,livestock,Heavy Livestock Trailer,N3,19000
Goats,13000,livestock,Livestock Truck,N2,11999
Fruits,2610,crops,Multicab,N1,3500
Chickens,3010,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13000,crops,Elf Truck,N2,11999
Meat,3500,perishable goods,Refrigerated Van,N1,3500
Rice,1610,crops,Tricycle,L1,1910
Goats,11300,livestock,Livestock Truck,N2,11997
Leafy Greens,2110,perishable goods,Refrigerated Van,N1,3410
Eggs,1740,perishable goods,Refrigerated Van,N1,2570
Pigs,1740,livestock,Mini Livestock Truck,N1,2670
Meat,10400,perishable goods,Refrigerated Truck,N2,11965
Cows,17500,livestock,Heavy Livestock Trailer,N3,19995
Eggs,2840,perishable goods,Refrigerated Truck,N2,7600
Cows,1740,livestock,Mini Livestock Truck,N1,2740
Chickens,13500,livestock,Heavy Livestock Trailer,N3,19950
Fruits,1910,crops,Multicab,N1,2810
Pigs,2910,livestock,Mini Livestock Truck,N1,3500
Fruits,12100,crops,Elf Truck,N2,11999
Leafy Greens,3010,perishable goods,Refrigerated Van,N1,3500
Corn,10400,perishable goods,Refrigerated Truck,N2,11965
Cows,18980,livestock,Heavy Livestock Trailer,N3,19999
Rice,2740,crops,Multicab,N1,3500
Chickens,2940,livestock,Mini Livestock Truck,N1,3440
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12100,crops,Elf Truck,N2,11999
Meat,3340,perishable goods,Refrigerated Van,N1,3500
Corn,2840,crops,Multicab,N1,3500
Eggs,11100,perishable goods,Refrigerated Truck,N2,11996
Leafy Greens,1640,crops,Tricycle,L1,1940
Meat,14100,perishable goods,Refrigerated Truck,N2,11999
Pigs,1740,livestock,Mini Livestock Truck,N1,2670
Frozen Fish,2440,perishable goods,Refrigerated Van,N1,3500
Rice,11100,crops,Elf Truck,N2,11996
Chickens,19980,livestock,Heavy Livestock Trailer,N3,19999
Meat,15100,perishable goods,Refrigerated Truck,N2,11999
Pigs,12100,livestock,Heavy Livestock Trailer,N3,19100
Goats,13100,livestock,Livestock Truck,N2,11999
Fruits,2640,crops,Multicab,N1,3500
Chickens,3040,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13100,crops,Elf Truck,N2,11999
Meat,3500,perishable goods,Refrigerated Van,N1,3500
Rice,1640,crops,Tricycle,L1,1940
Goats,11400,livestock,Livestock Truck,N2,11998
Leafy Greens,2140,perishable goods,Refrigerated Van,N1,3440
Eggs,1770,perishable goods,Refrigerated Van,N1,2600
Pigs,1770,livestock,Mini Livestock Truck,N1,2700
Meat,10500,perishable goods,Refrigerated Truck,N2,11970
Cows,17600,livestock,Heavy Livestock Trailer,N3,19996
Eggs,2870,perishable goods,Refrigerated Truck,N2,7700
Cows,1770,livestock,Mini Livestock Truck,N1,2770
Chickens,13600,livestock,Heavy Livestock Trailer,N3,19980
Fruits,1940,crops,Multicab,N1,2840
Pigs,2940,livestock,Mini Livestock Truck,N1,3500
Fruits,12200,crops,Elf Truck,N2,11999
Leafy Greens,3040,perishable goods,Refrigerated Van,N1,3500
Corn,10500,perishable goods,Refrigerated Truck,N2,11970
Cows,18990,livestock,Heavy Livestock Trailer,N3,19999
Rice,2770,crops,Multicab,N1,3500
Chickens,2970,livestock,Mini Livestock Truck,N1,3470
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12200,crops,Elf Truck,N2,11999
Meat,3370,perishable goods,Refrigerated Van,N1,3500
Corn,2870,crops,Multicab,N1,3500
Eggs,11200,perishable goods,Refrigerated Truck,N2,11997
Leafy Greens,1670,crops,Tricycle,L1,1970
Meat,14200,perishable goods,Refrigerated Truck,N2,11999
Pigs,1770,livestock,Mini Livestock Truck,N1,2700
Frozen Fish,2470,perishable goods,Refrigerated Van,N1,3500
Rice,11200,crops,Elf Truck,N2,11997
Chickens,19990,livestock,Heavy Livestock Trailer,N3,19999
Meat,15200,perishable goods,Refrigerated Truck,N2,11999
Pigs,12200,livestock,Heavy Livestock Trailer,N3,19200
Goats,13200,livestock,Livestock Truck,N2,11999
Fruits,2670,crops,Multicab,N1,3500
Chickens,3070,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13200,crops,Elf Truck,N2,11999
Meat,3500,perishable goods,Refrigerated Van,N1,3500
Rice,1670,crops,Tricycle,L1,1970
Goats,11500,livestock,Livestock Truck,N2,11998
Leafy Greens,2170,perishable goods,Refrigerated Van,N1,3470
Eggs,1800,perishable goods,Refrigerated Van,N1,2630
Pigs,1800,livestock,Mini Livestock Truck,N1,2730
Meat,10600,perishable goods,Refrigerated Truck,N2,11975
Cows,17700,livestock,Heavy Livestock Trailer,N3,19997
Eggs,2900,perishable goods,Refrigerated Truck,N2,7800
Cows,1800,livestock,Mini Livestock Truck,N1,2800
Chickens,13700,livestock,Heavy Livestock Trailer,N3,19990
Fruits,1970,crops,Multicab,N1,2870
Pigs,2970,livestock,Mini Livestock Truck,N1,3500
Fruits,12300,crops,Elf Truck,N2,11999
Leafy Greens,3070,perishable goods,Refrigerated Van,N1,3500
Corn,10600,perishable goods,Refrigerated Truck,N2,11975
Cows,18995,livestock,Heavy Livestock Trailer,N3,19999
Rice,2800,crops,Multicab,N1,3500
Chickens,2990,livestock,Mini Livestock Truck,N1,3490
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12300,crops,Elf Truck,N2,11999
Meat,3390,perishable goods,Refrigerated Van,N1,3500
Corn,2890,crops,Multicab,N1,3500
Eggs,11300,perishable goods,Refrigerated Truck,N2,11998
Leafy Greens,1690,crops,Tricycle,L1,1990
Meat,14300,perishable goods,Refrigerated Truck,N2,11999
Pigs,1800,livestock,Mini Livestock Truck,N1,2730
Frozen Fish,2490,perishable goods,Refrigerated Van,N1,3500
Rice,11300,crops,Elf Truck,N2,11998
Chickens,19995,livestock,Heavy Livestock Trailer,N3,19999
Meat,15300,perishable goods,Refrigerated Truck,N2,11999
Pigs,12300,livestock,Heavy Livestock Trailer,N3,19300
Goats,13300,livestock,Livestock Truck,N2,11999
Fruits,2690,crops,Multicab,N1,3500
Chickens,3090,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13300,crops,Elf Truck,N2,11999
Meat,3500,perishable goods,Refrigerated Van,N1,3500
Rice,1690,crops,Tricycle,L1,1990
Goats,11600,livestock,Livestock Truck,N2,11998
Leafy Greens,2190,perishable goods,Refrigerated Van,N1,3490
Eggs,1820,perishable goods,Refrigerated Van,N1,2650
Pigs,1820,livestock,Mini Livestock Truck,N1,2750
Meat,10700,perishable goods,Refrigerated Truck,N2,11978
Cows,17800,livestock,Heavy Livestock Trailer,N3,19998
Eggs,2920,perishable goods,Refrigerated Truck,N2,7900
Cows,1820,livestock,Mini Livestock Truck,N1,2820
Chickens,13800,livestock,Heavy Livestock Trailer,N3,19995
Fruits,1990,crops,Multicab,N1,2890
Pigs,2990,livestock,Mini Livestock Truck,N1,3500
Fruits,12400,crops,Elf Truck,N2,11999
Leafy Greens,3090,perishable goods,Refrigerated Van,N1,3500
Corn,10700,perishable goods,Refrigerated Truck,N2,11978
Cows,18998,livestock,Heavy Livestock Trailer,N3,19999
Rice,2820,crops,Multicab,N1,3500
Chickens,3010,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12400,crops,Elf Truck,N2,11999
Meat,3410,perishable goods,Refrigerated Van,N1,3500
Corn,2910,crops,Multicab,N1,3500
Eggs,11400,perishable goods,Refrigerated Truck,N2,11999
Leafy Greens,1710,crops,Tricycle,L1,1995
Meat,14400,perishable goods,Refrigerated Truck,N2,11999
Pigs,1820,livestock,Mini Livestock Truck,N1,2750
Frozen Fish,2510,perishable goods,Refrigerated Van,N1,3500
Rice,11400,crops,Elf Truck,N2,11999
Chickens,19998,livestock,Heavy Livestock Trailer,N3,19999
Meat,15400,perishable goods,Refrigerated Truck,N2,11999
Pigs,12400,livestock,Heavy Livestock Trailer,N3,19400
Goats,13400,livestock,Livestock Truck,N2,11999
Fruits,2710,crops,Multicab,N1,3500
Chickens,3110,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13400,crops,Elf Truck,N2,11999
Meat,3500,perishable goods,Refrigerated Van,N1,3500
Rice,1710,crops,Tricycle,L1,1995
Goats,11700,livestock,Livestock Truck,N2,11999
Leafy Greens,2210,perishable goods,Refrigerated Van,N1,3500
Eggs,1840,perishable goods,Refrigerated Van,N1,2670
Pigs,1840,livestock,Mini Livestock Truck,N1,2770
Meat,10800,perishable goods,Refrigerated Truck,N2,11980
Cows,17900,livestock,Heavy Livestock Trailer,N3,19998
Eggs,2940,perishable goods,Refrigerated Truck,N2,8000
Cows,1840,livestock,Mini Livestock Truck,N1,2840
Chickens,13900,livestock,Heavy Livestock Trailer,N3,19998
Fruits,2010,crops,Multicab,N1,2910
Pigs,3010,livestock,Mini Livestock Truck,N1,3500
Fruits,12500,crops,Elf Truck,N2,11999
Leafy Greens,3110,perishable goods,Refrigerated Van,N1,3500
Corn,10800,perishable goods,Refrigerated Truck,N2,11980
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,2840,crops,Multicab,N1,3500
Chickens,3040,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12500,crops,Elf Truck,N2,11999
Meat,3440,perishable goods,Refrigerated Van,N1,3500
Corn,2940,crops,Multicab,N1,3500
Eggs,11500,perishable goods,Refrigerated Truck,N2,11999
Leafy Greens,1740,crops,Tricycle,L1,1998
Meat,14500,perishable goods,Refrigerated Truck,N2,11999
Pigs,1840,livestock,Mini Livestock Truck,N1,2770
Frozen Fish,2540,perishable goods,Refrigerated Van,N1,3500
Rice,11500,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15500,perishable goods,Refrigerated Truck,N2,11999
Pigs,12500,livestock,Heavy Livestock Trailer,N3,19500
Goats,13500,livestock,Livestock Truck,N2,11999
Fruits,2740,crops,Multicab,N1,3500
Chickens,3140,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13500,crops,Elf Truck,N2,11999
Meat,3500,perishable goods,Refrigerated Van,N1,3500
Rice,1740,crops,Tricycle,L1,1998
Goats,11800,livestock,Livestock Truck,N2,11999
Leafy Greens,2240,perishable goods,Refrigerated Van,N1,3500
Eggs,1870,perishable goods,Refrigerated Van,N1,2690
Pigs,1870,livestock,Mini Livestock Truck,N1,2790
Meat,10900,perishable goods,Refrigerated Truck,N2,11985
Cows,17950,livestock,Heavy Livestock Trailer,N3,19999
Eggs,2970,perishable goods,Refrigerated Truck,N2,8100
Cows,1870,livestock,Mini Livestock Truck,N1,2870
Chickens,13950,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2040,crops,Multicab,N1,2940
Pigs,3040,livestock,Mini Livestock Truck,N1,3500
Fruits,12600,crops,Elf Truck,N2,11999
Leafy Greens,3140,perishable goods,Refrigerated Van,N1,3500
Corn,10900,perishable goods,Refrigerated Truck,N2,11985
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,2870,crops,Multicab,N1,3500
Chickens,3070,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12600,crops,Elf Truck,N2,11999
Meat,3470,perishable goods,Refrigerated Van,N1,3500
Corn,2970,crops,Multicab,N1,3500
Eggs,11600,perishable goods,Refrigerated Truck,N2,11999
Leafy Greens,1770,crops,Tricycle,L1,1999
Meat,14600,perishable goods,Refrigerated Truck,N2,11999
Pigs,1870,livestock,Mini Livestock Truck,N1,2790
Frozen Fish,2570,perishable goods,Refrigerated Van,N1,3500
Rice,11600,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15600,perishable goods,Refrigerated Truck,N2,11999
Pigs,12600,livestock,Heavy Livestock Trailer,N3,19600
Goats,13600,livestock,Livestock Truck,N2,11999
Fruits,2770,crops,Multicab,N1,3500
Chickens,3170,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13600,crops,Elf Truck,N2,11999
Meat,3500,perishable goods,Refrigerated Van,N1,3500
Rice,1770,crops,Tricycle,L1,1999
Goats,11900,livestock,Livestock Truck,N2,11999
Leafy Greens,2270,perishable goods,Refrigerated Van,N1,3500
Eggs,1890,perishable goods,Refrigerated Van,N1,2710
Pigs,1890,livestock,Mini Livestock Truck,N1,2810
Meat,11000,perishable goods,Refrigerated Truck,N2,11990
Cows,17980,livestock,Heavy Livestock Trailer,N3,19999
Eggs,2990,perishable goods,Refrigerated Truck,N2,8200
Cows,1890,livestock,Mini Livestock Truck,N1,2890
Chickens,13980,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2070,crops,Multicab,N1,2970
Pigs,3070,livestock,Mini Livestock Truck,N1,3500
Fruits,12700,crops,Elf Truck,N2,11999
Leafy Greens,3170,perishable goods,Refrigerated Van,N1,3500
Corn,11000,perishable goods,Refrigerated Truck,N2,11990
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,2890,crops,Multicab,N1,3500
Chickens,3090,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12700,crops,Elf Truck,N2,11999
Meat,3490,perishable goods,Refrigerated Van,N1,3500
Corn,2990,crops,Multicab,N1,3500
Eggs,11700,perishable goods,Refrigerated Truck,N2,11999
Leafy Greens,1790,crops,Tricycle,L1,1999
Meat,14700,perishable goods,Refrigerated Truck,N2,11999
Pigs,1890,livestock,Mini Livestock Truck,N1,2810
Frozen Fish,2590,perishable goods,Refrigerated Van,N1,3500
Rice,11700,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15700,perishable goods,Refrigerated Truck,N2,11999
Pigs,12700,livestock,Heavy Livestock Trailer,N3,19700
Goats,13700,livestock,Livestock Truck,N2,11999
Fruits,2790,crops,Multicab,N1,3500
Chickens,3190,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13700,crops,Elf Truck,N2,11999
Meat,3500,perishable goods,Refrigerated Van,N1,3500
Rice,1790,crops,Tricycle,L1,1999
Goats,11950,livestock,Livestock Truck,N2,11999
Leafy Greens,2290,perishable goods,Refrigerated Van,N1,3500
Eggs,1910,perishable goods,Refrigerated Van,N1,2730
Pigs,1910,livestock,Mini Livestock Truck,N1,2830
Meat,11100,perishable goods,Refrigerated Truck,N2,11991
Cows,17990,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3010,perishable goods,Refrigerated Truck,N2,8300
Cows,1910,livestock,Mini Livestock Truck,N1,2910
Chickens,13990,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2090,crops,Multicab,N1,2990
Pigs,3090,livestock,Mini Livestock Truck,N1,3500
Fruits,12800,crops,Elf Truck,N2,11999
Leafy Greens,3190,perishable goods,Refrigerated Van,N1,3500
Corn,11100,perishable goods,Refrigerated Truck,N2,11991
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,2910,crops,Multicab,N1,3500
Chickens,3110,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12800,crops,Elf Truck,N2,11999
Meat,3495,perishable goods,Refrigerated Van,N1,3500
Corn,3010,crops,Multicab,N1,3500
Eggs,11800,perishable goods,Refrigerated Truck,N2,11999
Leafy Greens,1810,crops,Tricycle,L1,1999
Meat,14800,perishable goods,Refrigerated Truck,N2,11999
Pigs,1910,livestock,Mini Livestock Truck,N1,2830
Frozen Fish,2610,perishable goods,Refrigerated Van,N1,3500
Rice,11800,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15800,perishable goods,Refrigerated Truck,N2,11999
Pigs,12800,livestock,Heavy Livestock Trailer,N3,19800
Goats,13800,livestock,Livestock Truck,N2,11999
Fruits,2810,crops,Multicab,N1,3500
Chickens,3210,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13800,crops,Elf Truck,N2,11999
Meat,3500,perishable goods,Refrigerated Van,N1,3500
Rice,1810,crops,Tricycle,L1,1999
Goats,11980,livestock,Livestock Truck,N2,11999
Leafy Greens,2310,perishable goods,Refrigerated Van,N1,3500
Eggs,1940,perishable goods,Refrigerated Van,N1,2760
Pigs,1940,livestock,Mini Livestock Truck,N1,2860
Meat,11200,perishable goods,Refrigerated Truck,N2,11992
Cows,17995,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3040,perishable goods,Refrigerated Truck,N2,8400
Cows,1940,livestock,Mini Livestock Truck,N1,2940
Chickens,13995,livestock,Heavy Livestock Trailer,N3,19999
