Product Type,Product Weight (kg),Purpose,Vehicle Type,Vehicle Category,maxWeightCapacity
Pigs,5568,perishable crops,Refrigerated Truck,N2,9564
Vegetables,15909,crops,10-Wheeler Truck,N3,14240
Eggs,4929,perishable crops,Refrigerated Truck,N2,9032
Eggs,16602,crops,10-Wheeler Truck,N3,14371
Vegetables,8695,crops,Elf Truck,N2,4177
Cows,6534,perishable crops,Refrigerated Truck,N2,10833
Eggs,10006,perishable crops,Refrigerated Truck,N2,6327
Goats,13973,crops,Container Truck,N3,18517
Chickens,10689,perishable crops,Refrigerated Truck,N2,11204
Leafy Greens,15694,livestock,Heavy Livestock Trailer,N3,14692
Rice,617,crops,Pickup Truck,N1,1987
Eggs,14271,livestock,Heavy Livestock Trailer,N3,15803
Rice,347,crops,Motorcycle with Sidecar,L,498
Chickens,16289,livestock,Heavy Livestock Trailer,N3,17946
Fruits,5324,perishable crops,Refrigerated Truck,N2,10910
Corn,347,crops,Motorcycle with Sidecar,L,533
Rice,12064,crops,Container Truck,N3,17282
Fruits,15144,livestock,Heavy Livestock Trailer,N3,16615
Corn,10842,crops,Elf Truck,N2,6117
Eggs,2364,crops,Multicab,N1,1272
Corn,14095,crops,Container Truck,N3,18177
Rice,14184,crops,10-Wheeler Truck,N3,13216
Fruits,4131,perishable crops,Refrigerated Truck,N2,7240
Vegetables,4122,livestock,Livestock Truck,N2,5042
Leafy Greens,2657,perishable crops,Refrigerated Van,N1,2330
Vegetables,3274,crops,Multicab,N1,1076
Goats,6740,crops,Elf Truck,N2,5461
Cows,2097,livestock,Mini Livestock Truck,N1,3314
Rice,4906,crops,Elf Truck,N2,7271
Chickens,13831,livestock,Heavy Livestock Trailer,N3,16153
Pigs,7530,livestock,Livestock Truck,N2,9859
Cows,6968,crops,Elf Truck,N2,4639
Fruits,14292,crops,10-Wheeler Truck,N3,14945
Rice,8022,perishable crops,Refrigerated Truck,N2,9801
Chickens,9246,perishable crops,Refrigerated Truck,N2,7972
Goats,16235,crops,Container Truck,N3,15651
Rice,12826,crops,Container Truck,N3,18171
Frozen Fish,7919,crops,Elf Truck,N2,5742
Rice,2945,livestock,Mini Livestock Truck,N1,3032
Corn,7681,livestock,Livestock Truck,N2,11115
Rice,2151,crops,Delivery Van,N1,2818
Rice,8491,crops,Elf Truck,N2,7049
Goats,17862,crops,Container Truck,N3,15707
Meat,8040,perishable crops,Refrigerated Truck,N2,8168
Chickens,8628,crops,Elf Truck,N2,6846
Corn,5140,crops,Elf Truck,N2,5341
Corn,10459,perishable crops,Refrigerated Truck,N2,11035
Vegetables,12598,crops,Container Truck,N3,17638
Cows,16319,crops,Container Truck,N3,15327
Goats,6533,perishable crops,Refrigerated Truck,N2,6467
Chickens,15529,crops,Container Truck,N3,17826
Goats,8967,perishable crops,Refrigerated Truck,N2,7649
Vegetables,12349,crops,Container Truck,N3,19601
Meat,17539,crops,Container Truck,N3,19246
Cows,15539,crops,Container Truck,N3,19592
Rice,13342,crops,Container Truck,N3,17298
Frozen Fish,14831,crops,10-Wheeler Truck,N3,14816
Leafy Greens,2227,crops,Multicab,N1,812
Vegetables,17451,crops,10-Wheeler Truck,N3,14172
Meat,9431,crops,Elf Truck,N2,6388
Vegetables,11606,crops,Elf Truck,N2,5203
Corn,6524,crops,Elf Truck,N2,7519
Chickens,10213,perishable crops,Refrigerated Truck,N2,10595
Leafy Greens,14897,crops,10-Wheeler Truck,N3,14767
Fruits,10146,crops,Elf Truck,N2,6177
Goats,6027,livestock,Livestock Truck,N2,7419
Corn,8523,perishable crops,Refrigerated Truck,N2,6618
Corn,11215,perishable crops,Refrigerated Truck,N2,8428
Frozen Fish,8633,livestock,Livestock Truck,N2,9924
Pigs,16380,crops,10-Wheeler Truck,N3,14119
Vegetables,12522,crops,10-Wheeler Truck,N3,14622
Chickens,16852,crops,Container Truck,N3,16453
Rice,10207,perishable crops,Refrigerated Truck,N2,9972
Corn,7482,livestock,Livestock Truck,N2,6476
Cows,12648,crops,Container Truck,N3,17793
Fruits,16581,crops,Container Truck,N3,19117
Rice,10960,perishable crops,Refrigerated Truck,N2,7797
Goats,2929,crops,Pickup Truck,N1,1137
Cows,14647,crops,Container Truck,N3,17903
Cows,4206,crops,Elf Truck,N2,6988
Pigs,11474,perishable crops,Refrigerated Truck,N2,7716
Fruits,3251,perishable crops,Refrigerated Van,N1,2070
Corn,11232,crops,Elf Truck,N2,6297
Chickens,9908,livestock,Livestock Truck,N2,8238
Eggs,16778,crops,10-Wheeler Truck,N3,13638
Eggs,1723,livestock,Mini Livestock Truck,N1,2737
Leafy Greens,13368,livestock,Heavy Livestock Trailer,N3,16824
Pigs,11095,livestock,Livestock Truck,N2,6158
Rice,15430,crops,Container Truck,N3,16137
Goats,15151,crops,10-Wheeler Truck,N3,13445
Rice,4356,livestock,Livestock Truck,N2,8501
Eggs,8283,crops,Elf Truck,N2,4477
Goats,3314,crops,Delivery Van,N1,1376
Frozen Fish,13340,crops,10-Wheeler Truck,N3,13085
Leafy Greens,3064,crops,Delivery Van,N1,1985
Eggs,1647,crops,Open Truck,N1,1952
Vegetables,5133,livestock,Livestock Truck,N2,5452
Corn,12316,crops,Container Truck,N3,15985
Fruits,2399,perishable crops,Refrigerated Van,N1,2252
Corn,8674,livestock,Livestock Truck,N2,10468
Chickens,5698,crops,Elf Truck,N2,4795
Cows,14140,crops,Container Truck,N3,19118
Leafy Greens,5221,perishable crops,Refrigerated Truck,N2,10180
Pigs,17231,crops,Container Truck,N3,15871
Leafy Greens,9601,crops,Elf Truck,N2,6952
Frozen Fish,13161,crops,Container Truck,N3,16008
Eggs,8261,livestock,Livestock Truck,N2,11749
Corn,6118,perishable crops,Refrigerated Truck,N2,8536
Goats,2628,crops,Open Truck,N1,2268
Corn,2122,crops,Pickup Truck,N1,1986
Meat,14805,crops,10-Wheeler Truck,N3,14226
Vegetables,11592,crops,Elf Truck,N2,6395
Leafy Greens,12084,crops,10-Wheeler Truck,N3,13709
Eggs,4261,perishable crops,Refrigerated Truck,N2,7758
Fruits,8423,perishable crops,Refrigerated Truck,N2,10777
Chickens,7553,perishable crops,Refrigerated Truck,N2,7793
Goats,11417,crops,Elf Truck,N2,7544
Chickens,7365,livestock,Livestock Truck,N2,8415
Leafy Greens,14820,crops,10-Wheeler Truck,N3,14401
Eggs,7862,perishable crops,Refrigerated Truck,N2,9360
Meat,2753,crops,Pickup Truck,N1,1684
Corn,5009,crops,Elf Truck,N2,4662
Pigs,2185,crops,Multicab,N1,960
Meat,5793,perishable crops,Refrigerated Truck,N2,11359
Meat,14421,crops,Container Truck,N3,18408
Chickens,9485,crops,Elf Truck,N2,4365
Pigs,4083,perishable crops,Refrigerated Truck,N2,11606
Chickens,14606,livestock,Heavy Livestock Trailer,N3,15170
Goats,9443,livestock,Livestock Truck,N2,9888
Eggs,3001,crops,Open Truck,N1,2280
Chickens,6559,livestock,Livestock Truck,N2,6010
Corn,11903,livestock,Livestock Truck,N2,9343
Pigs,13813,livestock,Heavy Livestock Trailer,N3,16936
Eggs,5282,livestock,Livestock Truck,N2,5912
Fruits,17796,crops,10-Wheeler Truck,N3,14339
Frozen Fish,12627,livestock,Heavy Livestock Trailer,N3,17552
Chickens,8504,crops,Elf Truck,N2,6246
Leafy Greens,8255,crops,Elf Truck,N2,4493
Chickens,8383,livestock,Livestock Truck,N2,9686
Corn,8569,crops,Elf Truck,N2,5451
Meat,17368,livestock,Heavy Livestock Trailer,N3,14094
Rice,2927,crops,Open Truck,N1,2629
Goats,17575,livestock,Heavy Livestock Trailer,N3,15404
Vegetables,13225,livestock,Heavy Livestock Trailer,N3,15286
Rice,10241,crops,Elf Truck,N2,4885
Corn,4722,livestock,Livestock Truck,N2,5523
Chickens,8267,livestock,Livestock Truck,N2,6404
Goats,7023,livestock,Livestock Truck,N2,8080
Eggs,7139,perishable crops,Refrigerated Truck,N2,9196
Fruits,2844,crops,Open Truck,N1,2408
Corn,3959,crops,Elf Truck,N2,5731
Chickens,8835,perishable crops,Refrigerated Truck,N2,8462
Pigs,4368,perishable crops,Refrigerated Truck,N2,6296
Cows,17603,crops,Container Truck,N3,18987
Eggs,8392,perishable crops,Refrigerated Truck,N2,6460
Pigs,720,crops,Multicab,N1,1005
Chickens,10532,perishable crops,Refrigerated Truck,N2,9535
Cows,4053,livestock,Livestock Truck,N2,6369
Corn,5142,crops,Elf Truck,N2,4112
Pigs,1248,crops,Pickup Truck,N1,1399
Chickens,8913,crops,Elf Truck,N2,6419
Rice,452,crops,Motorcycle with Sidecar,L,428
Meat,7007,livestock,Livestock Truck,N2,7213
Chickens,15442,crops,10-Wheeler Truck,N3,14708
Leafy Greens,7817,perishable crops,Refrigerated Truck,N2,9226
Rice,17994,livestock,Heavy Livestock Trailer,N3,15639
Frozen Fish,17002,livestock,Heavy Livestock Trailer,N3,14382
Goats,17963,crops,Container Truck,N3,18936
Eggs,5794,livestock,Livestock Truck,N2,9220
Rice,15347,crops,Container Truck,N3,16223
Frozen Fish,12032,livestock,Heavy Livestock Trailer,N3,16354
Corn,16415,crops,Container Truck,N3,18471
Eggs,12718,crops,10-Wheeler Truck,N3,14265
Pigs,3204,livestock,Mini Livestock Truck,N1,2171
Leafy Greens,6240,perishable crops,Refrigerated Truck,N2,10416
Fruits,13413,livestock,Heavy Livestock Trailer,N3,16650
Cows,9577,livestock,Livestock Truck,N2,5644
Chickens,12007,crops,10-Wheeler Truck,N3,14652
Rice,16633,livestock,Heavy Livestock Trailer,N3,14790
Goats,564,crops,Motorcycle with Sidecar,L,591
Vegetables,10141,perishable crops,Refrigerated Truck,N2,10164
Rice,16776,crops,Container Truck,N3,19170
Cows,14782,livestock,Heavy Livestock Trailer,N3,14218
Rice,12851,crops,10-Wheeler Truck,N3,13567
Chickens,8327,crops,Elf Truck,N2,4653
Eggs,4148,livestock,Livestock Truck,N2,10407
Chickens,11548,crops,Elf Truck,N2,7027
Chickens,13868,livestock,Heavy Livestock Trailer,N3,14746
Rice,5054,perishable crops,Refrigerated Truck,N2,10670
Pigs,4330,livestock,Livestock Truck,N2,9554
Goats,16288,crops,10-Wheeler Truck,N3,13844
Vegetables,467,crops,Tricycle,L,563
Leafy Greens,1290,crops,Open Truck,N1,2502
Meat,15480,crops,Container Truck,N3,18442
Meat,9018,crops,Elf Truck,N2,4234
Chickens,1380,crops,Pickup Truck,N1,1855
Eggs,14392,crops,10-Wheeler Truck,N3,14714
Cows,3697,crops,Elf Truck,N2,7305
Leafy Greens,12901,crops,10-Wheeler Truck,N3,14147
Corn,15144,crops,10-Wheeler Truck,N3,14453
Eggs,3854,perishable crops,Refrigerated Truck,N2,8126
Pigs,12713,crops,10-Wheeler Truck,N3,14250
Vegetables,1937,crops,Delivery Van,N1,2537
Rice,9888,crops,Elf Truck,N2,6605
Goats,3761,perishable crops,Refrigerated Truck,N2,7677
Vegetables,5585,livestock,Livestock Truck,N2,8234
Meat,5255,perishable crops,Refrigerated Truck,N2,6390
Eggs,9039,perishable crops,Refrigerated Truck,N2,11242
Meat,14621,livestock,Heavy Livestock Trailer,N3,16834
Cows,1294,crops,Multicab,N1,987
Frozen Fish,9090,perishable crops,Refrigerated Truck,N2,7120
Frozen Fish,3030,livestock,Mini Livestock Truck,N1,2034
Cows,12842,crops,10-Wheeler Truck,N3,13070
Corn,1485,crops,Multicab,N1,969
Leafy Greens,16218,crops,Container Truck,N3,19126
Cows,16012,crops,Container Truck,N3,19660
Corn,7380,perishable crops,Refrigerated Truck,N2,8840
Fruits,13232,livestock,Heavy Livestock Trailer,N3,17160
Goats,6963,perishable crops,Refrigerated Truck,N2,6661
Eggs,12601,crops,10-Wheeler Truck,N3,13587
Eggs,6834,crops,Elf Truck,N2,7235
Cows,13775,crops,10-Wheeler Truck,N3,13694
Frozen Fish,7919,livestock,Livestock Truck,N2,9874
Frozen Fish,10296,livestock,Livestock Truck,N2,8879
Eggs,6665,livestock,Livestock Truck,N2,11646
Rice,16670,livestock,Heavy Livestock Trailer,N3,15818
Eggs,15050,livestock,Heavy Livestock Trailer,N3,16629
Leafy Greens,10123,livestock,Livestock Truck,N2,8702
Cows,3227,crops,Delivery Van,N1,2528
Fruits,10664,perishable crops,Refrigerated Truck,N2,6443
Vegetables,6137,perishable crops,Refrigerated Truck,N2,11502
Goats,15828,crops,Container Truck,N3,17406
Goats,14501,crops,10-Wheeler Truck,N3,14569
Pigs,8159,crops,Elf Truck,N2,7263
Pigs,5336,livestock,Livestock Truck,N2,6991
Leafy Greens,13160,crops,10-Wheeler Truck,N3,14803
Pigs,982,perishable crops,Refrigerated Van,N1,2325
Pigs,4556,livestock,Livestock Truck,N2,5581
Meat,14851,crops,10-Wheeler Truck,N3,13374
Vegetables,9795,perishable crops,Refrigerated Truck,N2,9378
Cows,11125,crops,Elf Truck,N2,5030
Pigs,618,livestock,Mini Livestock Truck,N1,1402
Eggs,10384,crops,Elf Truck,N2,7546
Rice,10465,livestock,Livestock Truck,N2,11712
Eggs,6821,crops,Elf Truck,N2,4991
Chickens,17513,crops,10-Wheeler Truck,N3,14586
Frozen Fish,17714,crops,10-Wheeler Truck,N3,14148
Vegetables,17336,crops,Container Truck,N3,15534
Leafy Greens,16786,crops,10-Wheeler Truck,N3,14142
Frozen Fish,1826,crops,Pickup Truck,N1,1463
Vegetables,345,crops,Tricycle,L,559
Chickens,10928,livestock,Livestock Truck,N2,9722
Fruits,703,crops,Pickup Truck,N1,1740
Leafy Greens,9554,perishable crops,Refrigerated Truck,N2,6004
Eggs,11441,perishable crops,Refrigerated Truck,N2,11348
Pigs,15630,livestock,Heavy Livestock Trailer,N3,14230
Cows,3775,perishable crops,Refrigerated Truck,N2,10793
Rice,5278,perishable crops,Refrigerated Truck,N2,10792
Rice,8780,livestock,Livestock Truck,N2,6370
Meat,16539,crops,Container Truck,N3,19516
Eggs,17376,crops,Container Truck,N3,17861
Fruits,14287,crops,Container Truck,N3,19502
Corn,11830,livestock,Livestock Truck,N2,6943
Goats,12000,perishable crops,Refrigerated Truck,N2,7030
Pigs,16394,crops,Container Truck,N3,15917
Goats,10223,livestock,Livestock Truck,N2,10413
Eggs,5430,crops,Elf Truck,N2,5212
Frozen Fish,15695,livestock,Heavy Livestock Trailer,N3,15772
Cows,7064,livestock,Livestock Truck,N2,6906
Pigs,16680,crops,Container Truck,N3,18616
Fruits,12599,crops,Container Truck,N3,16960
Chickens,12747,crops,Container Truck,N3,18339
Vegetables,17437,crops,Container Truck,N3,17847
Corn,6448,perishable crops,Refrigerated Truck,N2,6254
Cows,7751,crops,Elf Truck,N2,5278
Corn,7042,crops,Elf Truck,N2,4747
Chickens,13980,crops,10-Wheeler Truck,N3,13375
Leafy Greens,7944,livestock,Livestock Truck,N2,8468
Frozen Fish,1289,crops,Delivery Van,N1,2887
Fruits,16667,livestock,Heavy Livestock Trailer,N3,16181
Fruits,14059,crops,10-Wheeler Truck,N3,13814
Chickens,310,crops,Tricycle,L,396
Frozen Fish,5805,perishable crops,Refrigerated Truck,N2,8825
Rice,5325,crops,Elf Truck,N2,6533
Frozen Fish,13395,crops,Container Truck,N3,17932
Chickens,14322,crops,Container Truck,N3,19796
Leafy Greens,17828,crops,10-Wheeler Truck,N3,13756
Eggs,17443,livestock,Heavy Livestock Trailer,N3,14314
Fruits,12022,livestock,Heavy Livestock Trailer,N3,17017
Leafy Greens,14512,crops,Container Truck,N3,17961
Eggs,4530,perishable crops,Refrigerated Truck,N2,8970
Meat,1346,perishable crops,Refrigerated Van,N1,1998
Vegetables,13360,crops,10-Wheeler Truck,N3,14279
Cows,4581,perishable crops,Refrigerated Truck,N2,7031
Frozen Fish,9896,perishable crops,Refrigerated Truck,N2,10392
Eggs,5929,crops,Elf Truck,N2,7655
Leafy Greens,9574,perishable crops,Refrigerated Truck,N2,7848
Chickens,10589,livestock,Livestock Truck,N2,6469
Cows,9928,crops,Elf Truck,N2,7901
Leafy Greens,14016,crops,Container Truck,N3,18022
Fruits,16940,livestock,Heavy Livestock Trailer,N3,14714
Vegetables,10458,livestock,Livestock Truck,N2,8724
Pigs,1126,crops,Multicab,N1,1167
Pigs,17685,crops,Container Truck,N3,19601
Frozen Fish,16928,crops,10-Wheeler Truck,N3,14127
Fruits,16100,livestock,Heavy Livestock Trailer,N3,17337
Chickens,1997,crops,Delivery Van,N1,1866
Pigs,12708,crops,Container Truck,N3,15517
Pigs,6941,crops,Elf Truck,N2,5795
Corn,11795,livestock,Livestock Truck,N2,8133
Cows,10300,perishable crops,Refrigerated Truck,N2,9808
Chickens,2185,crops,Multicab,N1,1381
Fruits,17970,livestock,Heavy Livestock Trailer,N3,16832
Chickens,15283,crops,Container Truck,N3,17499
Chickens,13700,crops,Container Truck,N3,16107
Vegetables,17831,crops,Container Truck,N3,17121
Leafy Greens,1653,livestock,Mini Livestock Truck,N1,2748
Leafy Greens,9550,crops,Elf Truck,N2,7238
Frozen Fish,4238,livestock,Livestock Truck,N2,5976
Frozen Fish,16646,livestock,Heavy Livestock Trailer,N3,17673
Fruits,4670,crops,Elf Truck,N2,4180
Fruits,6826,perishable crops,Refrigerated Truck,N2,10785
Rice,13967,livestock,Heavy Livestock Trailer,N3,16927
Frozen Fish,8140,perishable crops,Refrigerated Truck,N2,9468
Pigs,4378,perishable crops,Refrigerated Truck,N2,8656
Cows,656,crops,Open Truck,N1,2912
Rice,342,crops,Tricycle,L,294
Frozen Fish,11223,crops,Elf Truck,N2,6869
Pigs,9406,crops,Elf Truck,N2,5800
Meat,17156,crops,10-Wheeler Truck,N3,13508
Pigs,780,livestock,Mini Livestock Truck,N1,1652
Meat,1423,crops,Multicab,N1,1417
Frozen Fish,6225,livestock,Livestock Truck,N2,5024
Fruits,7830,crops,Elf Truck,N2,4981
Meat,6543,crops,Elf Truck,N2,7068
Fruits,17088,livestock,Heavy Livestock Trailer,N3,15391
Leafy Greens,5680,perishable crops,Refrigerated Truck,N2,9536
Fruits,15377,crops,10-Wheeler Truck,N3,13695
Pigs,5514,crops,Elf Truck,N2,4240
Chickens,390,crops,Motorcycle with Sidecar,L,449
Goats,7312,crops,Elf Truck,N2,5849
Meat,6833,perishable crops,Refrigerated Truck,N2,8800
Cows,17964,crops,10-Wheeler Truck,N3,13545
Frozen Fish,16905,crops,10-Wheeler Truck,N3,13328
Chickens,10241,livestock,Livestock Truck,N2,5373
Chickens,17296,crops,Container Truck,N3,17494
Corn,8008,livestock,Livestock Truck,N2,10784
Corn,15488,crops,10-Wheeler Truck,N3,13400
Cows,1749,crops,Open Truck,N1,1768
Leafy Greens,2732,crops,Open Truck,N1,2285
Meat,2436,crops,Delivery Van,N1,1392
Meat,550,crops,Motorcycle with Sidecar,L,536
Corn,6862,perishable crops,Refrigerated Truck,N2,10766
Fruits,12698,livestock,Heavy Livestock Trailer,N3,17495
Leafy Greens,5286,livestock,Livestock Truck,N2,8771
Goats,1191,crops,Open Truck,N1,2484
Eggs,4926,crops,Elf Truck,N2,5994
Cows,8008,livestock,Livestock Truck,N2,10165
Rice,3046,crops,Delivery Van,N1,2215
Rice,4429,crops,Elf Truck,N2,6973
Vegetables,4302,perishable crops,Refrigerated Truck,N2,11189
Fruits,4240,crops,Elf Truck,N2,6981
Goats,12895,livestock,Heavy Livestock Trailer,N3,14448
Eggs,17442,crops,10-Wheeler Truck,N3,13570
Pigs,5101,crops,Elf Truck,N2,7118
Eggs,5100,livestock,Livestock Truck,N2,7094
Corn,5969,perishable crops,Refrigerated Truck,N2,9794
Rice,7258,livestock,Livestock Truck,N2,6560
Pigs,2933,crops,Multicab,N1,1473
Pigs,7168,perishable crops,Refrigerated Truck,N2,7234
Rice,15857,crops,10-Wheeler Truck,N3,14471
Meat,7227,livestock,Livestock Truck,N2,10783
Vegetables,825,perishable crops,Refrigerated Van,N1,2301
Fruits,14765,crops,Container Truck,N3,18669
Frozen Fish,696,crops,Pickup Truck,N1,1819
Corn,4733,crops,Elf Truck,N2,5239
Chickens,6240,livestock,Livestock Truck,N2,10615
Rice,14042,crops,Container Truck,N3,16523
Fruits,9451,crops,Elf Truck,N2,5933
Chickens,15910,livestock,Heavy Livestock Trailer,N3,16081
Leafy Greens,6167,perishable crops,Refrigerated Truck,N2,10185
Rice,13784,crops,10-Wheeler Truck,N3,13573
Leafy Greens,13326,crops,Container Truck,N3,15012
Goats,17862,crops,Container Truck,N3,16177
Frozen Fish,1540,crops,Multicab,N1,1107
Fruits,10389,perishable crops,Refrigerated Truck,N2,9973
Eggs,12880,crops,10-Wheeler Truck,N3,14034
Frozen Fish,8100,perishable crops,Refrigerated Truck,N2,10433
Vegetables,3863,livestock,Livestock Truck,N2,11337
Corn,1980,crops,Pickup Truck,N1,1391
Meat,3731,livestock,Livestock Truck,N2,6034
Fruits,4852,crops,Elf Truck,N2,5632
Fruits,5188,perishable crops,Refrigerated Truck,N2,8787
Cows,9740,livestock,Livestock Truck,N2,9857
Chickens,16103,crops,Container Truck,N3,16911
Meat,6872,livestock,Livestock Truck,N2,7891
Eggs,17396,crops,Container Truck,N3,17385
Cows,6971,livestock,Livestock Truck,N2,5522
Frozen Fish,6229,perishable crops,Refrigerated Truck,N2,7725
Corn,11292,perishable crops,Refrigerated Truck,N2,8504
Eggs,11360,perishable crops,Refrigerated Truck,N2,6762
Meat,2808,crops,Pickup Truck,N1,1183
Goats,12850,livestock,Heavy Livestock Trailer,N3,17033
Vegetables,17313,crops,Container Truck,N3,15596
Cows,10194,crops,Elf Truck,N2,4240
Goats,11379,livestock,Livestock Truck,N2,7156
Leafy Greens,1150,crops,Pickup Truck,N1,1277
Rice,10890,perishable crops,Refrigerated Truck,N2,7300
Cows,899,crops,Multicab,N1,853
Goats,7937,livestock,Livestock Truck,N2,9593
Rice,1320,perishable crops,Refrigerated Van,N1,2918
Frozen Fish,17734,livestock,Heavy Livestock Trailer,N3,15447
Goats,11815,livestock,Livestock Truck,N2,6665
Vegetables,5559,crops,Elf Truck,N2,5776
Meat,6301,perishable crops,Refrigerated Truck,N2,11470
Fruits,16276,livestock,Heavy Livestock Trailer,N3,15923
Pigs,8241,livestock,Livestock Truck,N2,11870
Cows,4102,crops,Elf Truck,N2,7250
Cows,718,perishable crops,Refrigerated Van,N1,2024
Corn,4571,livestock,Livestock Truck,N2,10357
Goats,11341,crops,Elf Truck,N2,5051
Goats,5189,perishable crops,Refrigerated Truck,N2,9335
Frozen Fish,7561,livestock,Livestock Truck,N2,8401
Rice,16396,livestock,Heavy Livestock Trailer,N3,15623
Leafy Greens,2580,crops,Delivery Van,N1,2381
Cows,7359,crops,Elf Truck,N2,4929
Corn,345,crops,Tricycle,L,366
Meat,9785,livestock,Livestock Truck,N2,9342
Eggs,5065,livestock,Livestock Truck,N2,6902
Leafy Greens,1760,crops,Pickup Truck,N1,1849
Chickens,5060,perishable crops,Refrigerated Truck,N2,10822
Cows,4392,crops,Elf Truck,N2,5640
Frozen Fish,7751,perishable crops,Refrigerated Truck,N2,8597
Frozen Fish,6490,crops,Elf Truck,N2,7766
Frozen Fish,3966,perishable crops,Refrigerated Truck,N2,6069
Leafy Greens,16452,livestock,Heavy Livestock Trailer,N3,15908
Meat,14723,crops,10-Wheeler Truck,N3,14224
Eggs,15421,livestock,Heavy Livestock Trailer,N3,17815
Chickens,8921,crops,Elf Truck,N2,6462
Eggs,5081,livestock,Livestock Truck,N2,6581
Cows,10599,perishable crops,Refrigerated Truck,N2,8978
Chickens,15898,crops,Container Truck,N3,19874
Leafy Greens,17911,crops,Container Truck,N3,16339
Eggs,17889,crops,10-Wheeler Truck,N3,14595
Goats,12045,livestock,Heavy Livestock Trailer,N3,16612
Fruits,671,livestock,Mini Livestock Truck,N1,2888
Eggs,11289,crops,Elf Truck,N2,4954
Leafy Greens,1610,livestock,Mini Livestock Truck,N1,2251
