Product Type,Product Weight (kg),Purpose,Vehicle Type,Vehicle Category,maxWeightCapacity
Meat,3498,perishable crops,Refrigerated Van,N1,3500
Corn,3040,crops,Multicab,N1,3500
Eggs,11900,perishable crops,Refrigerated Truck,N2,11999
Leafy Greens,1840,crops,Tricycle,L1,1999
Meat,14900,perishable crops,Refrigerated Truck,N2,11999
Pigs,1940,livestock,Mini Livestock Truck,N1,2860
Frozen Fish,2640,perishable crops,Refrigerated Van,N1,3500
Rice,11900,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15900,perishable crops,Refrigerated Truck,N2,11999
Pigs,12900,livestock,Heavy Livestock Trailer,N3,19900
Goats,13900,livestock,Livestock Truck,N2,11999
Fruits,2840,crops,Multicab,N1,3500
Chickens,3240,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13900,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1840,crops,Tricycle,L1,1999
Goats,11990,livestock,Livestock Truck,N2,11999
Leafy Greens,2340,perishable crops,Refrigerated Van,N1,3500
Eggs,1970,perishable crops,Refrigerated Van,N1,2790
Pigs,1970,livestock,Mini Livestock Truck,N1,2890
Meat,11300,perishable crops,Refrigerated Truck,N2,11993
Cows,17998,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3070,perishable crops,Refrigerated Truck,N2,8500
Cows,1970,livestock,Mini Livestock Truck,N1,2970
Chickens,13998,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2140,crops,Multicab,N1,3040
Pigs,3140,livestock,Mini Livestock Truck,N1,3500
Fruits,12950,crops,Elf Truck,N2,11999
Leafy Greens,3240,perishable crops,Refrigerated Van,N1,3500
Corn,11300,perishable crops,Refrigerated Truck,N2,11993
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,2970,crops,Multicab,N1,3500
Chickens,3170,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12950,crops,Elf Truck,N2,11999
Meat,3499,perishable crops,Refrigerated Van,N1,3500
Corn,3070,crops,Multicab,N1,3500
Eggs,11950,perishable crops,Refrigerated Truck,N2,11999
Leafy Greens,1870,crops,Tricycle,L1,1999
Meat,14950,perishable crops,Refrigerated Truck,N2,11999
Pigs,1970,livestock,Mini Livestock Truck,N1,2890
Frozen Fish,2670,perishable crops,Refrigerated Van,N1,3500
Rice,11950,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15950,perishable crops,Refrigerated Truck,N2,11999
Pigs,12950,livestock,Heavy Livestock Trailer,N3,19950
Goats,13950,livestock,Livestock Truck,N2,11999
Fruits,2870,crops,Multicab,N1,3500
Chickens,3270,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13950,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1870,crops,Tricycle,L1,1999
Goats,11995,livestock,Livestock Truck,N2,11999
Leafy Greens,2370,perishable crops,Refrigerated Van,N1,3500
Eggs,1990,perishable crops,Refrigerated Van,N1,2810
Pigs,1990,livestock,Mini Livestock Truck,N1,2910
Meat,11400,perishable crops,Refrigerated Truck,N2,11994
Cows,17999,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3090,perishable crops,Refrigerated Truck,N2,8600
Cows,1990,livestock,Mini Livestock Truck,N1,2990
Chickens,13999,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2170,crops,Multicab,N1,3070
Pigs,3170,livestock,Mini Livestock Truck,N1,3500
Fruits,12980,crops,Elf Truck,N2,11999
Leafy Greens,3270,perishable crops,Refrigerated Van,N1,3500
Corn,11400,perishable crops,Refrigerated Truck,N2,11994
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,2990,crops,Multicab,N1,3500
Chickens,3190,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12980,crops,Elf Truck,N2,11999
Meat,3499,perishable crops,Refrigerated Van,N1,3500
Corn,3090,crops,Multicab,N1,3500
Eggs,11980,perishable crops,Refrigerated Truck,N2,11999
Leafy Greens,1890,crops,Tricycle,L1,1999
Meat,14980,perishable crops,Refrigerated Truck,N2,11999
Pigs,1990,livestock,Mini Livestock Truck,N1,2910
Frozen Fish,2690,perishable crops,Refrigerated Van,N1,3500
Rice,11980,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15980,perishable crops,Refrigerated Truck,N2,11999
Pigs,12980,livestock,Heavy Livestock Trailer,N3,19980
Goats,13980,livestock,Livestock Truck,N2,11999
Fruits,2890,crops,Multicab,N1,3500
Chickens,3290,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13980,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1890,crops,Tricycle,L1,1999
Goats,11998,livestock,Livestock Truck,N2,11999
Leafy Greens,2390,perishable crops,Refrigerated Van,N1,3500
Eggs,1995,perishable crops,Refrigerated Van,N1,2820
Pigs,1995,livestock,Mini Livestock Truck,N1,2920
Meat,11500,perishable crops,Refrigerated Truck,N2,11995
Cows,17999,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3110,perishable crops,Refrigerated Truck,N2,8700
Cows,1995,livestock,Mini Livestock Truck,N1,2995
Chickens,13999,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2190,crops,Multicab,N1,3090
Pigs,3190,livestock,Mini Livestock Truck,N1,3500
Fruits,12990,crops,Elf Truck,N2,11999
Leafy Greens,3290,perishable crops,Refrigerated Van,N1,3500
Corn,11500,perishable crops,Refrigerated Truck,N2,11995
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,2995,crops,Multicab,N1,3500
Chickens,3210,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12990,crops,Elf Truck,N2,11999
Meat,3499,perishable crops,Refrigerated Van,N1,3500
Corn,3110,crops,Multicab,N1,3500
Eggs,11990,perishable crops,Refrigerated Truck,N2,11999
Leafy Greens,1910,crops,Tricycle,L1,1999
Meat,14990,perishable crops,Refrigerated Truck,N2,11999
Pigs,1995,livestock,Mini Livestock Truck,N1,2920
Frozen Fish,2710,perishable crops,Refrigerated Van,N1,3500
Rice,11990,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15990,perishable crops,Refrigerated Truck,N2,11999
Pigs,12990,livestock,Heavy Livestock Trailer,N3,19990
Goats,13990,livestock,Livestock Truck,N2,11999
Fruits,2910,crops,Multicab,N1,3500
Chickens,3310,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13990,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1910,crops,Tricycle,L1,1999
Goats,11999,livestock,Livestock Truck,N2,11999
Leafy Greens,2410,perishable crops,Refrigerated Van,N1,3500
Eggs,1998,perishable crops,Refrigerated Van,N1,2830
Pigs,1998,livestock,Mini Livestock Truck,N1,2930
Meat,11600,perishable crops,Refrigerated Truck,N2,11996
Cows,17999,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3140,perishable crops,Refrigerated Truck,N2,8800
Cows,1998,livestock,Mini Livestock Truck,N1,2998
Chickens,13999,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2210,crops,Multicab,N1,3110
Pigs,3210,livestock,Mini Livestock Truck,N1,3500
Fruits,12995,crops,Elf Truck,N2,11999
Leafy Greens,3310,perishable crops,Refrigerated Van,N1,3500
Corn,11600,perishable crops,Refrigerated Truck,N2,11996
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,3010,crops,Multicab,N1,3500
Chickens,3240,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12995,crops,Elf Truck,N2,11999
Meat,3499,perishable crops,Refrigerated Van,N1,3500
Corn,3140,crops,Multicab,N1,3500
Eggs,11995,perishable crops,Refrigerated Truck,N2,11999
Leafy Greens,1940,crops,Tricycle,L1,1999
Meat,14995,perishable crops,Refrigerated Truck,N2,11999
Pigs,1998,livestock,Mini Livestock Truck,N1,2930
Frozen Fish,2740,perishable crops,Refrigerated Van,N1,3500
Rice,11995,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15995,perishable crops,Refrigerated Truck,N2,11999
Pigs,12995,livestock,Heavy Livestock Trailer,N3,19995
Goats,13995,livestock,Livestock Truck,N2,11999
Fruits,2940,crops,Multicab,N1,3500
Chickens,3340,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13995,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1940,crops,Tricycle,L1,1999
Goats,11999,livestock,Livestock Truck,N2,11999
Leafy Greens,2440,perishable crops,Refrigerated Van,N1,3500
Eggs,1999,perishable crops,Refrigerated Van,N1,2840
Pigs,1999,livestock,Mini Livestock Truck,N1,2940
Meat,11700,perishable crops,Refrigerated Truck,N2,11997
Cows,17999,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3170,perishable crops,Refrigerated Truck,N2,8900
Cows,1999,livestock,Mini Livestock Truck,N1,2999
Chickens,13999,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2240,crops,Multicab,N1,3140
Pigs,3240,livestock,Mini Livestock Truck,N1,3500
Fruits,12998,crops,Elf Truck,N2,11999
Leafy Greens,3340,perishable crops,Refrigerated Van,N1,3500
Corn,11700,perishable crops,Refrigerated Truck,N2,11997
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,3040,crops,Multicab,N1,3500
Chickens,3270,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12998,crops,Elf Truck,N2,11999
Meat,3499,perishable crops,Refrigerated Van,N1,3500
Corn,3170,crops,Multicab,N1,3500
Eggs,11998,perishable crops,Refrigerated Truck,N2,11999
Leafy Greens,1970,crops,Tricycle,L1,1999
Meat,14998,perishable crops,Refrigerated Truck,N2,11999
Pigs,1999,livestock,Mini Livestock Truck,N1,2940
Frozen Fish,2770,perishable crops,Refrigerated Van,N1,3500
Rice,11998,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15998,perishable crops,Refrigerated Truck,N2,11999
Pigs,12998,livestock,Heavy Livestock Trailer,N3,19998
Goats,13998,livestock,Livestock Truck,N2,11999
Fruits,2970,crops,Multicab,N1,3500
Chickens,3370,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13998,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1970,crops,Tricycle,L1,1999
Goats,11999,livestock,Livestock Truck,N2,11999
Leafy Greens,2470,perishable crops,Refrigerated Van,N1,3500
Eggs,1999,perishable crops,Refrigerated Van,N1,2850
Pigs,1999,livestock,Mini Livestock Truck,N1,2950
Meat,11800,perishable crops,Refrigerated Truck,N2,11998
Cows,17999,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3190,perishable crops,Refrigerated Truck,N2,9000
Cows,1999,livestock,Mini Livestock Truck,N1,2999
Chickens,13999,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2270,crops,Multicab,N1,3170
Pigs,3270,livestock,Mini Livestock Truck,N1,3500
Fruits,12999,crops,Elf Truck,N2,11999
Leafy Greens,3370,perishable crops,Refrigerated Van,N1,3500
Corn,11800,perishable crops,Refrigerated Truck,N2,11998
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,3070,crops,Multicab,N1,3500
Chickens,3290,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12999,crops,Elf Truck,N2,11999
Meat,3499,perishable crops,Refrigerated Van,N1,3500
Corn,3190,crops,Multicab,N1,3500
Eggs,11999,perishable crops,Refrigerated Truck,N2,11999
Leafy Greens,1990,crops,Tricycle,L1,1999
Meat,14999,perishable crops,Refrigerated Truck,N2,11999
Pigs,1999,livestock,Mini Livestock Truck,N1,2950
Frozen Fish,2790,perishable crops,Refrigerated Van,N1,3500
Rice,11999,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15999,perishable crops,Refrigerated Truck,N2,11999
Pigs,12999,livestock,Heavy Livestock Trailer,N3,19999
Goats,13999,livestock,Livestock Truck,N2,11999
Fruits,2990,crops,Multicab,N1,3500
Chickens,3390,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13999,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1990,crops,Tricycle,L1,1999
Goats,11999,livestock,Livestock Truck,N2,11999
Leafy Greens,2490,perishable crops,Refrigerated Van,N1,3500
Eggs,1999,perishable crops,Refrigerated Van,N1,2860
Pigs,1999,livestock,Mini Livestock Truck,N1,2960
Meat,11900,perishable crops,Refrigerated Truck,N2,11999
Cows,17999,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3195,perishable crops,Refrigerated Truck,N2,9100
Cows,1999,livestock,Mini Livestock Truck,N1,2999
Chickens,13999,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2290,crops,Multicab,N1,3190
Pigs,3290,livestock,Mini Livestock Truck,N1,3500
Fruits,12999,crops,Elf Truck,N2,11999
Leafy Greens,3390,perishable crops,Refrigerated Van,N1,3500
Corn,11900,perishable crops,Refrigerated Truck,N2,11999
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,3090,crops,Multicab,N1,3500
Chickens,3310,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12999,crops,Elf Truck,N2,11999
Meat,3499,perishable crops,Refrigerated Van,N1,3500
Corn,3210,crops,Multicab,N1,3500
Eggs,11999,perishable crops,Refrigerated Truck,N2,11999
Leafy Greens,1995,crops,Tricycle,L1,1999
Meat,14999,perishable crops,Refrigerated Truck,N2,11999
Pigs,1999,livestock,Mini Livestock Truck,N1,2960
Frozen Fish,2810,perishable crops,Refrigerated Van,N1,3500
Rice,11999,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15999,perishable crops,Refrigerated Truck,N2,11999
Pigs,12999,livestock,Heavy Livestock Trailer,N3,19999
Goats,13999,livestock,Livestock Truck,N2,11999
Fruits,2995,crops,Multicab,N1,3500
Chickens,3395,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13999,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1995,crops,Tricycle,L1,1999
Goats,11999,livestock,Livestock Truck,N2,11999
Leafy Greens,2510,perishable crops,Refrigerated Van,N1,3500
Eggs,1999,perishable crops,Refrigerated Van,N1,2870
Pigs,1999,livestock,Mini Livestock Truck,N1,2970
Meat,11950,perishable crops,Refrigerated Truck,N2,11999
Cows,17999,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3210,perishable crops,Refrigerated Truck,N2,9200
Cows,1999,livestock,Mini Livestock Truck,N1,2999
Chickens,13999,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2310,crops,Multicab,N1,3210
Pigs,3310,livestock,Mini Livestock Truck,N1,3500
Fruits,12999,crops,Elf Truck,N2,11999
Leafy Greens,3410,perishable crops,Refrigerated Van,N1,3500
Corn,11950,perishable crops,Refrigerated Truck,N2,11999
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,3110,crops,Multicab,N1,3500
Chickens,3340,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12999,crops,Elf Truck,N2,11999
Meat,3499,perishable crops,Refrigerated Van,N1,3500
Corn,3240,crops,Multicab,N1,3500
Eggs,11999,perishable crops,Refrigerated Truck,N2,11999
Leafy Greens,1998,crops,Tricycle,L1,1999
Meat,14999,perishable crops,Refrigerated Truck,N2,11999
Pigs,1999,livestock,Mini Livestock Truck,N1,2970
Frozen Fish,2840,perishable crops,Refrigerated Van,N1,3500
Rice,11999,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15999,perishable crops,Refrigerated Truck,N2,11999
Pigs,12999,livestock,Heavy Livestock Trailer,N3,19999
Goats,13999,livestock,Livestock Truck,N2,11999
Fruits,3010,crops,Multicab,N1,3500
Chickens,3410,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13999,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1998,crops,Tricycle,L1,1999
Goats,11999,livestock,Livestock Truck,N2,11999
Leafy Greens,2540,perishable crops,Refrigerated Van,N1,3500
Eggs,1999,perishable crops,Refrigerated Van,N1,2880
Pigs,1999,livestock,Mini Livestock Truck,N1,2980
Meat,11980,perishable crops,Refrigerated Truck,N2,11999
Cows,17999,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3240,perishable crops,Refrigerated Truck,N2,9300
Cows,1999,livestock,Mini Livestock Truck,N1,2999
Chickens,13999,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2340,crops,Multicab,N1,3240
Pigs,3340,livestock,Mini Livestock Truck,N1,3500
Fruits,12999,crops,Elf Truck,N2,11999
Leafy Greens,3440,perishable crops,Refrigerated Van,N1,3500
Corn,11980,perishable crops,Refrigerated Truck,N2,11999
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,3140,crops,Multicab,N1,3500
Chickens,3370,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12999,crops,Elf Truck,N2,11999
Meat,3499,perishable crops,Refrigerated Van,N1,3500
Corn,3270,crops,Multicab,N1,3500
Eggs,11999,perishable crops,Refrigerated Truck,N2,11999
Leafy Greens,1999,crops,Tricycle,L1,1999
Meat,14999,perishable crops,Refrigerated Truck,N2,11999
Pigs,1999,livestock,Mini Livestock Truck,N1,2980
Frozen Fish,2870,perishable crops,Refrigerated Van,N1,3500
Rice,11999,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15999,perishable crops,Refrigerated Truck,N2,11999
Pigs,12999,livestock,Heavy Livestock Trailer,N3,19999
Goats,13999,livestock,Livestock Truck,N2,11999
Fruits,3040,crops,Multicab,N1,3500
Chickens,3440,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13999,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1999,crops,Tricycle,L1,1999
Goats,11999,livestock,Livestock Truck,N2,11999
Leafy Greens,2570,perishable crops,Refrigerated Van,N1,3500
Eggs,1999,perishable crops,Refrigerated Van,N1,2890
Pigs,1999,livestock,Mini Livestock Truck,N1,2990
Meat,11990,perishable crops,Refrigerated Truck,N2,11999
Cows,17999,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3270,perishable crops,Refrigerated Truck,N2,9400
Cows,1999,livestock,Mini Livestock Truck,N1,2999
Chickens,13999,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2370,crops,Multicab,N1,3270
Pigs,3370,livestock,Mini Livestock Truck,N1,3500
Fruits,12999,crops,Elf Truck,N2,11999
Leafy Greens,3470,perishable crops,Refrigerated Van,N1,3500
Corn,11990,perishable crops,Refrigerated Truck,N2,11999
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,3170,crops,Multicab,N1,3500
Chickens,3390,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12999,crops,Elf Truck,N2,11999
Meat,3499,perishable crops,Refrigerated Van,N1,3500
Corn,3290,crops,Multicab,N1,3500
Eggs,11999,perishable crops,Refrigerated Truck,N2,11999
Leafy Greens,1999,crops,Tricycle,L1,1999
Meat,14999,perishable crops,Refrigerated Truck,N2,11999
Pigs,1999,livestock,Mini Livestock Truck,N1,2990
Frozen Fish,2890,perishable crops,Refrigerated Van,N1,3500
Rice,11999,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15999,perishable crops,Refrigerated Truck,N2,11999
Pigs,12999,livestock,Heavy Livestock Trailer,N3,19999
Goats,13999,livestock,Livestock Truck,N2,11999
Fruits,3070,crops,Multicab,N1,3500
Chickens,3470,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13999,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1999,crops,Tricycle,L1,1999
Goats,11999,livestock,Livestock Truck,N2,11999
Leafy Greens,2590,perishable crops,Refrigerated Van,N1,3500
Eggs,1999,perishable crops,Refrigerated Van,N1,2895
Pigs,1999,livestock,Mini Livestock Truck,N1,2995
Meat,11995,perishable crops,Refrigerated Truck,N2,11999
Cows,17999,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3290,perishable crops,Refrigerated Truck,N2,9500
Cows,1999,livestock,Mini Livestock Truck,N1,2999
Chickens,13999,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2390,crops,Multicab,N1,3290
Pigs,3390,livestock,Mini Livestock Truck,N1,3500
Fruits,12999,crops,Elf Truck,N2,11999
Leafy Greens,3490,perishable crops,Refrigerated Van,N1,3500
Corn,11995,perishable crops,Refrigerated Truck,N2,11999
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,3190,crops,Multicab,N1,3500
Chickens,3410,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12999,crops,Elf Truck,N2,11999
Meat,3499,perishable crops,Refrigerated Van,N1,3500
Corn,3310,crops,Multicab,N1,3500
Eggs,11999,perishable crops,Refrigerated Truck,N2,11999
Leafy Greens,1999,crops,Tricycle,L1,1999
Meat,14999,perishable crops,Refrigerated Truck,N2,11999
Pigs,1999,livestock,Mini Livestock Truck,N1,2995
Frozen Fish,2910,perishable crops,Refrigerated Van,N1,3500
Rice,11999,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15999,perishable crops,Refrigerated Truck,N2,11999
Pigs,12999,livestock,Heavy Livestock Trailer,N3,19999
