Product Type,Product Weight (kg),Purpose,Vehicle Type,Vehicle Category,maxWeightCapacity
Goats,3318,livestock,Livestock Truck,N2,11611
Eggs,3344,perishable crops,Refrigerated Truck,N2,4264
Pigs,6047,livestock,Livestock Truck,N2,10878
Goats,3633,livestock,Livestock Truck,N2,11401
Meat,1765,perishable crops,Refrigerated Truck,N2,3678
Pigs,1076,livestock,Mini Livestock Truck,N1,1579
Cows,575,livestock,Mini Livestock Truck,N1,3027
Chickens,402,livestock,Mini Livestock Truck,N1,1945
Fruits,165,crops,Tricycle,L1,283
Cows,2325,livestock,Mini Livestock Truck,N1,2680
Cows,1777,livestock,Heavy Livestock Trailer,N3,14189
Frozen Fish,1666,perishable crops,Refrigerated Truck,N2,5048
Goats,6376,livestock,Heavy Livestock Trailer,N3,12029
Vegetables,555,crops,Tricycle,L1,594
Cows,1319,livestock,Mini Livestock Truck,N1,1500
Fruits,580,crops,Multicab,N1,1740
Rice,684,crops,Tricycle,L1,981
Fruits,3652,crops,Elf Truck,N2,6888
Frozen Fish,755,perishable crops,Refrigerated Van,N1,2248
Eggs,135,perishable crops,Refrigerated Truck,N2,11302
Goats,4942,livestock,Livestock Truck,N2,7068
Rice,2658,crops,Elf Truck,N2,5067
Frozen Fish,395,perishable crops,Refrigerated Van,N1,2090
Leafy Greens,5033,perishable crops,Refrigerated Truck,N2,6015
Meat,459,perishable crops,Refrigerated Truck,N2,5140
Rice,463,crops,Tricycle,L1,639
Meat,4740,perishable crops,Refrigerated Truck,N2,8198
Eggs,1897,perishable crops,Refrigerated Van,N1,2202
Cows,1819,livestock,Mini Livestock Truck,N1,2243
Fruits,9568,crops,Elf Truck,N2,10371
Pigs,8026,livestock,Heavy Livestock Trailer,N3,14169
Fruits,3689,crops,Elf Truck,N2,6410
Rice,1281,crops,Multicab,N1,1306
Goats,690,livestock,Mini Livestock Truck,N1,2057
Eggs,7652,perishable crops,Refrigerated Truck,N2,8292
Pigs,3978,livestock,Livestock Truck,N2,9220
Meat,4573,perishable crops,Refrigerated Truck,N2,10532
Meat,1937,perishable crops,Refrigerated Truck,N2,9674
Fruits,189,crops,Tricycle,L1,390
Rice,719,crops,Multicab,N1,1098
Eggs,1138,perishable crops,Refrigerated Truck,N2,5831
Corn,2798,crops,Multicab,N1,3046
Fruits,7427,crops,Elf Truck,N2,8960
Leafy Greens,333,perishable crops,Refrigerated Van,N1,1659
Vegetables,1826,crops,Multicab,N1,2833
Chickens,14153,livestock,Heavy Livestock Trailer,N3,17794
Corn,172,crops,Elf Truck,N2,4781
Cows,15969,livestock,Heavy Livestock Trailer,N3,19131
Fruits,2984,crops,Elf Truck,N2,4974
Frozen Fish,4177,perishable crops,Refrigerated Truck,N2,6557
Fruits,2783,crops,Multicab,N1,3155
Leafy Greens,901,perishable crops,Refrigerated Van,N1,1693
Fruits,1954,crops,Multicab,N1,2149
Chickens,475,livestock,Mini Livestock Truck,N1,3281
Corn,846,crops,Multicab,N1,1344
Chickens,6317,livestock,Heavy Livestock Trailer,N3,18100
Pigs,11253,livestock,Heavy Livestock Trailer,N3,15251
Frozen Fish,6054,perishable crops,Refrigerated Truck,N2,6953
Rice,627,crops,Tricycle,L1,923
Fruits,4229,crops,Elf Truck,N2,4429
Pigs,632,livestock,Heavy Livestock Trailer,N3,14143
Pigs,12692,livestock,Heavy Livestock Trailer,N3,17669
Cows,1721,livestock,Mini Livestock Truck,N1,3492
Chickens,701,livestock,Mini Livestock Truck,N1,1183
Leafy Greens,1614,perishable crops,Refrigerated Truck,N2,6916
Fruits,470,crops,Multicab,N1,1085
Cows,2775,livestock,Livestock Truck,N2,10826
Leafy Greens,278,perishable crops,Refrigerated Van,N1,2111
Cows,1157,livestock,Mini Livestock Truck,N1,2789
Pigs,19138,livestock,Heavy Livestock Trailer,N3,19607
Fruits,2662,crops,Elf Truck,N2,4031
Frozen Fish,3956,perishable crops,Refrigerated Truck,N2,7883
Vegetables,220,crops,Multicab,N1,1705
Meat,886,perishable crops,Refrigerated Truck,N2,4912
Pigs,299,livestock,Mini Livestock Truck,N1,1540
Vegetables,249,crops,Tricycle,L1,646
Eggs,2009,perishable crops,Refrigerated Van,N1,3104
Eggs,1215,perishable crops,Refrigerated Truck,N2,5254
Vegetables,2603,crops,Multicab,N1,2614
Cows,611,livestock,Mini Livestock Truck,N1,1928
Eggs,1618,perishable crops,Refrigerated Truck,N2,6470
Goats,3163,livestock,Mini Livestock Truck,N1,3196
Chickens,414,livestock,Mini Livestock Truck,N1,1856
Leafy Greens,6526,perishable crops,Refrigerated Truck,N2,10384
Rice,159,crops,Tricycle,L1,650
Eggs,1303,perishable crops,Refrigerated Van,N1,1999
Rice,11296,crops,Elf Truck,N2,11612
Chickens,1439,livestock,Mini Livestock Truck,N1,2713
Fruits,101,crops,Tricycle,L1,134
Corn,4304,crops,Elf Truck,N2,9448
Rice,1434,crops,Elf Truck,N2,4412
Fruits,105,crops,Tricycle,L1,108
Corn,881,crops,Multicab,N1,3493
Eggs,675,perishable crops,Refrigerated Truck,N2,9516
Corn,3767,crops,Elf Truck,N2,4358
Rice,196,crops,Tricycle,L1,257
Fruits,2348,crops,Elf Truck,N2,8077
Vegetables,929,crops,Tricycle,L1,946
Leafy Greens,2504,perishable crops,Refrigerated Truck,N2,7954
Vegetables,331,crops,Tricycle,L1,890
Goats,1749,livestock,Mini Livestock Truck,N1,1991
Cows,2167,livestock,Livestock Truck,N2,5177
Rice,187,crops,Multicab,N1,1115
Chickens,818,livestock,Heavy Livestock Trailer,N3,17083
Pigs,7948,livestock,Heavy Livestock Trailer,N3,12653
Cows,507,livestock,Mini Livestock Truck,N1,1816
Fruits,1699,crops,Multicab,N1,2470
Rice,3510,crops,Elf Truck,N2,4396
Chickens,7347,livestock,Heavy Livestock Trailer,N3,18920
Goats,4926,livestock,Heavy Livestock Trailer,N3,13188
Rice,482,crops,10-Wheeler Truck,N3,12424
Frozen Fish,1224,perishable crops,Refrigerated Van,N1,2595
Rice,135,crops,Tricycle,L1,136
Corn,715,crops,Multicab,N1,1667
Rice,694,crops,Multicab,N1,1754
Rice,5675,crops,Elf Truck,N2,8493
Goats,9427,livestock,Heavy Livestock Trailer,N3,15914
Meat,631,perishable crops,Refrigerated Van,N1,1599
Chickens,196,livestock,Mini Livestock Truck,N1,1847
Corn,2360,crops,Multicab,N1,3434
Corn,529,crops,Tricycle,L1,538
Vegetables,715,crops,Multicab,N1,1337
Cows,1641,livestock,Heavy Livestock Trailer,N3,16301
Goats,4274,livestock,Livestock Truck,N2,5249
Chickens,6799,livestock,Heavy Livestock Trailer,N3,18392
Goats,12133,livestock,Heavy Livestock Trailer,N3,18410
Vegetables,365,crops,Tricycle,L1,502
Meat,4542,perishable crops,Refrigerated Truck,N2,5085
Cows,420,livestock,Mini Livestock Truck,N1,3365
Rice,5940,crops,Elf Truck,N2,11911
Frozen Fish,1467,perishable crops,Refrigerated Van,N1,3269
Leafy Greens,3048,perishable crops,Refrigerated Van,N1,3132
Vegetables,955,crops,Elf Truck,N2,7821
Meat,412,perishable crops,Refrigerated Van,N1,1075
Vegetables,2405,crops,Elf Truck,N2,5484
Corn,2581,crops,Multicab,N1,2869
Chickens,446,livestock,Mini Livestock Truck,N1,2943
Leafy Greens,3012,perishable crops,Refrigerated Truck,N2,5229
Fruits,226,crops,Multicab,N1,1764
Goats,12454,livestock,Heavy Livestock Trailer,N3,14382
Corn,644,crops,Tricycle,L1,976
Corn,119,crops,Tricycle,L1,149
Frozen Fish,3111,perishable crops,Refrigerated Van,N1,3192
Pigs,5546,livestock,Heavy Livestock Trailer,N3,14516
Vegetables,180,crops,Tricycle,L1,202
Chickens,3063,livestock,Mini Livestock Truck,N1,3436
Rice,226,crops,Tricycle,L1,244
Corn,576,crops,Multicab,N1,1804
Cows,3806,livestock,Heavy Livestock Trailer,N3,16384
Fruits,4838,crops,Elf Truck,N2,9844
Rice,9694,crops,Elf Truck,N2,10257
Goats,2248,livestock,Heavy Livestock Trailer,N3,19185
Cows,6675,livestock,Livestock Truck,N2,7344
Cows,737,livestock,Mini Livestock Truck,N1,1774
Pigs,2148,livestock,Heavy Livestock Trailer,N3,15165
Fruits,3236,crops,Elf Truck,N2,10710
Corn,9827,crops,Elf Truck,N2,10283
Chickens,1727,livestock,Mini Livestock Truck,N1,3169
Eggs,3749,perishable crops,Refrigerated Truck,N2,8532
Eggs,5773,perishable crops,Refrigerated Truck,N2,8451
Leafy Greens,3990,perishable crops,Refrigerated Truck,N2,10048
Pigs,10713,livestock,Livestock Truck,N2,11129
Rice,340,crops,Tricycle,L1,739
Goats,181,livestock,Mini Livestock Truck,N1,1929
Rice,211,crops,Multicab,N1,1352
Eggs,7924,perishable crops,Refrigerated Truck,N2,9614
Goats,5063,livestock,Livestock Truck,N2,9083
Frozen Fish,986,perishable crops,Refrigerated Van,N1,1291
Leafy Greens,3001,perishable crops,Refrigerated Truck,N2,6838
Eggs,749,perishable crops,Refrigerated Van,N1,1553
Vegetables,714,crops,Multicab,N1,3388
Corn,982,crops,Multicab,N1,1489
Fruits,1231,crops,Elf Truck,N2,6801
Corn,8468,crops,Elf Truck,N2,9810
Chickens,247,livestock,Mini Livestock Truck,N1,1056
Cows,2440,livestock,Heavy Livestock Trailer,N3,17286
Leafy Greens,1655,perishable crops,Refrigerated Truck,N2,4400
Pigs,7254,livestock,Heavy Livestock Trailer,N3,14489
Leafy Greens,1782,perishable crops,Refrigerated Van,N1,2568
Frozen Fish,2013,perishable crops,Refrigerated Truck,N2,5394
Eggs,1693,perishable crops,Refrigerated Van,N1,2134
Corn,698,crops,Multicab,N1,1343
Goats,7221,livestock,Heavy Livestock Trailer,N3,14405
Corn,1241,crops,Multicab,N1,2221
Meat,1827,perishable crops,Refrigerated Van,N1,1865
Vegetables,9140,crops,Elf Truck,N2,10338
Leafy Greens,517,perishable crops,Refrigerated Van,N1,1168
Eggs,1528,perishable crops,Refrigerated Van,N1,1846
Fruits,1059,crops,Elf Truck,N2,4813
Chickens,977,livestock,Mini Livestock Truck,N1,2413
Goats,8732,livestock,Livestock Truck,N2,9981
Chickens,2868,livestock,Mini Livestock Truck,N1,3105
Leafy Greens,8775,perishable crops,Refrigerated Truck,N2,8775
Eggs,825,perishable crops,Refrigerated Van,N1,2005
Meat,707,perishable crops,Refrigerated Truck,N2,9770
Corn,359,crops,Multicab,N1,1018
Pigs,294,livestock,Mini Livestock Truck,N1,3255
Meat,743,perishable crops,Refrigerated Van,N1,1482
Meat,5029,perishable crops,Refrigerated Truck,N2,11796
Chickens,10221,livestock,Heavy Livestock Trailer,N3,17319
Pigs,679,livestock,Mini Livestock Truck,N1,2170
Chickens,768,livestock,Mini Livestock Truck,N1,1807
Goats,15005,livestock,Heavy Livestock Trailer,N3,19772
Eggs,464,perishable crops,Refrigerated Van,N1,1356
Chickens,992,livestock,Mini Livestock Truck,N1,1612
Corn,324,crops,Tricycle,L1,378
Pigs,846,livestock,Mini Livestock Truck,N1,1939
Eggs,2700,perishable crops,Refrigerated Van,N1,2767
Fruits,1597,crops,Elf Truck,N2,3984
Frozen Fish,419,perishable crops,Refrigerated Van,N1,1748
Chickens,453,livestock,Mini Livestock Truck,N1,1494
Leafy Greens,1786,perishable crops,Refrigerated Van,N1,3414
Chickens,11902,livestock,Heavy Livestock Trailer,N3,14199
Corn,6241,crops,Elf Truck,N2,10110
Meat,3332,perishable crops,Refrigerated Truck,N2,11652
Rice,6980,crops,Elf Truck,N2,10896
Goats,1654,livestock,Mini Livestock Truck,N1,1779
Vegetables,963,crops,Multicab,N1,1881
Rice,150,crops,Tricycle,L1,416
Corn,717,crops,Multicab,N1,2078
Chickens,1872,livestock,Heavy Livestock Trailer,N3,19809
Goats,953,livestock,Livestock Truck,N2,9926
Eggs,1842,perishable crops,Refrigerated Van,N1,3373
Fruits,8119,crops,Elf Truck,N2,8351
Corn,140,crops,Multicab,N1,1607
Chickens,703,livestock,Mini Livestock Truck,N1,2740
Pigs,3761,livestock,Livestock Truck,N2,10443
Cows,3373,livestock,Heavy Livestock Trailer,N3,12261
Eggs,1182,perishable crops,Refrigerated Van,N1,2960
Pigs,987,livestock,Livestock Truck,N2,6969
Chickens,4929,livestock,Heavy Livestock Trailer,N3,17617
Cows,117,livestock,Livestock Truck,N2,7772
Corn,1866,crops,Multicab,N1,2145
Pigs,9902,livestock,Heavy Livestock Trailer,N3,13526
Chickens,12711,livestock,Heavy Livestock Trailer,N3,15892
Rice,1221,crops,Multicab,N1,1331
Meat,220,perishable crops,Refrigerated Van,N1,1178
Chickens,8423,livestock,Heavy Livestock Trailer,N3,16844
Leafy Greens,2204,perishable crops,Refrigerated Truck,N2,3875
Rice,140,crops,Elf Truck,N2,11341
Frozen Fish,569,perishable crops,Refrigerated Van,N1,3295
Goats,2265,livestock,Livestock Truck,N2,8545
Eggs,1366,perishable crops,Refrigerated Truck,N2,9182
Rice,4769,crops,Elf Truck,N2,4795
Frozen Fish,2869,perishable crops,Refrigerated Truck,N2,6902
Corn,107,crops,Tricycle,L1,127
Eggs,142,perishable crops,Refrigerated Van,N1,1683
Pigs,3908,livestock,Livestock Truck,N2,5588
Leafy Greens,2553,perishable crops,Refrigerated Truck,N2,7586
Fruits,378,crops,Multicab,N1,2225
Cows,4354,livestock,Livestock Truck,N2,4948
Chickens,1250,livestock,Heavy Livestock Trailer,N3,12447
Rice,1403,crops,Multicab,N1,3361
Goats,6606,livestock,Livestock Truck,N2,11360
Vegetables,290,crops,Tricycle,L1,767
Rice,875,crops,Tricycle,L1,909
Cows,976,livestock,Mini Livestock Truck,N1,2882
Rice,1268,crops,Multicab,N1,3164
Chickens,1716,livestock,Mini Livestock Truck,N1,2540
Eggs,3263,perishable crops,Refrigerated Truck,N2,9655
Chickens,2042,livestock,Mini Livestock Truck,N1,2450
Chickens,716,livestock,Mini Livestock Truck,N1,1396
Rice,2219,crops,Elf Truck,N2,8781
Pigs,7172,livestock,Livestock Truck,N2,9581
Goats,1891,livestock,Mini Livestock Truck,N1,2223
Vegetables,1041,crops,Multicab,N1,1605
Leafy Greens,1011,perishable crops,Refrigerated Van,N1,2241
Meat,2378,perishable crops,Refrigerated Van,N1,2573
Meat,4076,perishable crops,Refrigerated Truck,N2,9767
Chickens,566,livestock,Mini Livestock Truck,N1,1108
Eggs,2309,perishable crops,Refrigerated Van,N1,2703
Cows,182,livestock,Mini Livestock Truck,N1,1993
Leafy Greens,3052,perishable crops,Refrigerated Van,N1,3194
Corn,106,crops,Tricycle,L1,689
Eggs,2087,perishable crops,Refrigerated Truck,N2,8866
Pigs,1072,livestock,Mini Livestock Truck,N1,3068
Vegetables,216,crops,Tricycle,L1,717
Rice,2642,crops,Multicab,N1,2898
Goats,7848,livestock,Heavy Livestock Trailer,N3,18862
Vegetables,560,crops,Tricycle,L1,636
Meat,2839,perishable crops,Refrigerated Truck,N2,9872
Eggs,1031,perishable crops,Refrigerated Van,N1,1686
Meat,121,perishable crops,Refrigerated Van,N1,1337
Cows,1043,livestock,Mini Livestock Truck,N1,3335
Frozen Fish,668,perishable crops,Refrigerated Van,N1,1173
Frozen Fish,2332,perishable crops,Refrigerated Van,N1,2791
Cows,5701,livestock,Livestock Truck,N2,9009
Corn,1279,crops,Multicab,N1,3477
Leafy Greens,8997,perishable crops,Refrigerated Truck,N2,9656
Cows,309,livestock,Mini Livestock Truck,N1,1243
Corn,463,crops,Multicab,N1,2048
Fruits,438,crops,Multicab,N1,1193
Goats,324,livestock,Mini Livestock Truck,N1,2363
Eggs,2306,perishable crops,Refrigerated Van,N1,3322
Eggs,5657,perishable crops,Refrigerated Truck,N2,6474
Cows,1519,livestock,Heavy Livestock Trailer,N3,14262
Frozen Fish,902,perishable crops,Refrigerated Van,N1,1227
Frozen Fish,189,perishable crops,Refrigerated Van,N1,2828
Eggs,3088,perishable crops,Refrigerated Truck,N2,5778
Rice,181,crops,Tricycle,L1,305
Eggs,581,perishable crops,Refrigerated Van,N1,1373
Leafy Greens,5308,perishable crops,Refrigerated Truck,N2,10925
Cows,13071,livestock,Heavy Livestock Trailer,N3,14144
Fruits,1000,crops,Multicab,N1,1085
Vegetables,5672,crops,10-Wheeler Truck,N3,16953
Goats,16765,livestock,Heavy Livestock Trailer,N3,17531
Goats,3074,livestock,Livestock Truck,N2,11765
Pigs,2888,livestock,Livestock Truck,N2,9610
Pigs,1608,livestock,Mini Livestock Truck,N1,2029
Leafy Greens,548,perishable crops,Refrigerated Van,N1,3125
Pigs,5676,livestock,Livestock Truck,N2,11819
Pigs,6012,livestock,Heavy Livestock Trailer,N3,16188
Meat,706,perishable crops,Refrigerated Van,N1,1254
Vegetables,210,crops,Tricycle,L1,227
Cows,5991,livestock,Livestock Truck,N2,11536
Pigs,1124,livestock,Mini Livestock Truck,N1,1321
Eggs,268,perishable crops,Refrigerated Van,N1,2188
Rice,145,crops,Tricycle,L1,243
Eggs,3548,perishable crops,Refrigerated Truck,N2,3819
Chickens,543,livestock,Mini Livestock Truck,N1,1608
Frozen Fish,6589,perishable crops,Refrigerated Truck,N2,9565
Vegetables,481,crops,Tricycle,L1,586
Leafy Greens,125,perishable crops,Refrigerated Van,N1,1344
Frozen Fish,6508,perishable crops,Refrigerated Truck,N2,11167
Vegetables,444,crops,Tricycle,L1,491
Chickens,11879,livestock,Heavy Livestock Trailer,N3,12445
Fruits,4279,crops,Elf Truck,N2,4696
Leafy Greens,5416,perishable crops,Refrigerated Truck,N2,11660
Eggs,7627,perishable crops,Refrigerated Truck,N2,8881
Pigs,5496,livestock,Livestock Truck,N2,10266
Cows,4763,livestock,Livestock Truck,N2,5150
Rice,586,crops,Tricycle,L1,916
Rice,2721,crops,Elf Truck,N2,8613
Meat,6244,perishable crops,Refrigerated Truck,N2,9511
Eggs,2267,perishable crops,Refrigerated Truck,N2,11290
Fruits,2569,crops,Multicab,N1,2643
Corn,197,crops,Multicab,N1,2315
Goats,1244,livestock,Mini Livestock Truck,N1,1879
Pigs,1205,livestock,Mini Livestock Truck,N1,1247
Goats,785,livestock,Mini Livestock Truck,N1,1680
Eggs,3844,perishable crops,Refrigerated Truck,N2,9892
Frozen Fish,1475,perishable crops,Refrigerated Van,N1,1855
Cows,16808,livestock,Heavy Livestock Trailer,N3,19302
Pigs,1362,livestock,Livestock Truck,N2,6943
Fruits,803,crops,Multicab,N1,3141
Chickens,997,livestock,Mini Livestock Truck,N1,1760
Vegetables,1686,crops,Multicab,N1,2018
Corn,3738,crops,Elf Truck,N2,4693
Cows,4160,livestock,Heavy Livestock Trailer,N3,12734
Corn,851,crops,Multicab,N1,2511
Chickens,137,livestock,Heavy Livestock Trailer,N3,15799
Leafy Greens,2264,perishable crops,Refrigerated Truck,N2,4043
Frozen Fish,4935,perishable crops,Refrigerated Truck,N2,7845
Fruits,564,crops,Tricycle,L1,796
Fruits,920,crops,Multicab,N1,1001
Chickens,1101,livestock,Mini Livestock Truck,N1,1203
Frozen Fish,3440,perishable crops,Refrigerated Truck,N2,5235
Rice,378,crops,Tricycle,L1,554
Frozen Fish,246,perishable crops,Refrigerated Van,N1,2890
Chickens,1267,livestock,Mini Livestock Truck,N1,1403
Leafy Greens,7048,perishable crops,Refrigerated Truck,N2,9232
Eggs,2016,perishable crops,Refrigerated Truck,N2,5733
Fruits,1224,crops,Multicab,N1,1417
Leafy Greens,3882,perishable crops,Refrigerated Truck,N2,4585
Eggs,1341,perishable crops,Refrigerated Van,N1,1839
Meat,671,perishable crops,Refrigerated Van,N1,1872
Vegetables,151,crops,Elf Truck,N2,7152
Cows,806,livestock,Livestock Truck,N2,4360
Frozen Fish,2741,perishable crops,Refrigerated Van,N1,3107
Eggs,209,perishable crops,Refrigerated Van,N1,3364
Leafy Greens,503,perishable crops,Refrigerated Van,N1,1071
Chickens,1373,livestock,Mini Livestock Truck,N1,2626
Cows,2880,livestock,Mini Livestock Truck,N1,3497
Leafy Greens,859,perishable crops,Refrigerated Truck,N2,6672
Fruits,503,crops,Tricycle,L1,610
Vegetables,1856,crops,Multicab,N1,3135
Pigs,708,livestock,Mini Livestock Truck,N1,3183
Pigs,382,livestock,Heavy Livestock Trailer,N3,18123
Frozen Fish,176,perishable crops,Refrigerated Van,N1,1581
Fruits,463,crops,Tricycle,L1,635
Chickens,830,livestock,Mini Livestock Truck,N1,1279
Pigs,2505,livestock,Heavy Livestock Trailer,N3,12255
Pigs,6546,livestock,Livestock Truck,N2,9273
Corn,215,crops,Tricycle,L1,857
Cows,5353,livestock,Heavy Livestock Trailer,N3,14610
Chickens,398,livestock,Mini Livestock Truck,N1,1910
Fruits,831,crops,Multicab,N1,3433
Chickens,10809,livestock,Heavy Livestock Trailer,N3,14343
Chickens,982,livestock,Mini Livestock Truck,N1,3155
Vegetables,466,crops,Tricycle,L1,524
Leafy Greens,8433,perishable crops,Refrigerated Truck,N2,9360
Leafy Greens,3099,perishable crops,Refrigerated Truck,N2,6916
Frozen Fish,1352,perishable crops,Refrigerated Van,N1,1370
Frozen Fish,2595,perishable crops,Refrigerated Truck,N2,8123
Fruits,468,crops,Multicab,N1,1026
Fruits,134,crops,Multicab,N1,2969
Rice,959,crops,Multicab,N1,2602
Frozen Fish,7655,perishable crops,Refrigerated Truck,N2,9814
Pigs,12782,livestock,Heavy Livestock Trailer,N3,19223
Cows,862,livestock,Livestock Truck,N2,4026
Rice,2327,crops,Multicab,N1,2870
Frozen Fish,11211,perishable crops,Refrigerated Truck,N2,11734
Pigs,675,livestock,Mini Livestock Truck,N1,1466
Meat,975,perishable crops,Refrigerated Van,N1,3405
Pigs,204,livestock,Livestock Truck,N2,6699
Meat,2175,perishable crops,Refrigerated Van,N1,2376
Frozen Fish,754,perishable crops,Refrigerated Van,N1,1139
Fruits,690,crops,Multicab,N1,3289
Meat,1854,perishable crops,Refrigerated Van,N1,2145
Fruits,4407,crops,Elf Truck,N2,8801
Leafy Greens,6741,perishable crops,Refrigerated Truck,N2,10844
Fruits,6025,crops,Elf Truck,N2,6386
Pigs,4790,livestock,Livestock Truck,N2,6871
Chickens,2948,livestock,Heavy Livestock Trailer,N3,14965
Goats,243,livestock,Livestock Truck,N2,6279
Meat,3389,perishable crops,Refrigerated Truck,N2,5140
Cows,3555,livestock,Heavy Livestock Trailer,N3,18634
Frozen Fish,3253,perishable crops,Refrigerated Truck,N2,7158
Chickens,358,livestock,Mini Livestock Truck,N1,1255
Chickens,546,livestock,Mini Livestock Truck,N1,1271
Corn,651,crops,Elf Truck,N2,5375
Corn,170,crops,Tricycle,L1,579
Cows,3195,livestock,Livestock Truck,N2,11881
Leafy Greens,1858,perishable crops,Refrigerated Truck,N2,4004
Meat,967,perishable crops,Refrigerated Van,N1,1785
Meat,576,perishable crops,Refrigerated Van,N1,2476
Corn,1174,crops,Elf Truck,N2,8455
Fruits,8561,crops,Elf Truck,N2,10332
Leafy Greens,5622,perishable crops,Refrigerated Truck,N2,6904
Goats,2395,livestock,Heavy Livestock Trailer,N3,17663
Eggs,4795,perishable crops,Refrigerated Truck,N2,8818
Cows,1936,livestock,Heavy Livestock Trailer,N3,15483
Rice,4754,crops,Elf Truck,N2,6998
Rice,8455,crops,Elf Truck,N2,11374
Vegetables,3085,crops,Elf Truck,N2,7188
Fruits,1491,crops,Multicab,N1,1663
Goats,2474,livestock,Livestock Truck,N2,3690
